PacketNumber,Timestamp,Temperature,Pressure,AltitudePressure,Humidity,GPSFix,Latitude,Longitude,AltitudeGPS,SpeedKnots,Angle,ax,ay,az,gx,gy,gz,mx,my,mz,Magheading,yaw,roll,pitch,flightStage,RSSI
4968,2230.9,32.4,946.6,584.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2983,0.9912,9.3748,0.0551,0.0431,0.0215,-9.3173,40.6708,-30.0294,115,276,-3,-20,1,-99
4969,2231.3,32.4,946.7,584.2,35,1,50.48400,6.18175,559.6,0.490,270,3.2782,0.9876,9.3514,0.0601,0.0463,0.0190,-9.2751,40.3524,-29.9829,115,276,-3,-20,1,-98
4970,2231.7,32.4,946.6,584.4,34,1,50.48400,6.18175,559.6,0.490,270,3.3468,1.0018,9.3584,0.0606,0.0413,0.0190,-9.2918,40.6026,-30.0583,115,276,-3,-20,1,-99
4971,2232.2,32.1,946.1,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2439,0.9686,9.3561,0.0565,0.0462,0.0201,-9.2986,40.2137,-30.2625,116,277,-3,-20,1,-98
4972,2232.6,32.4,946.6,584.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2853,0.9604,9.3725,0.0577,0.0418,0.0222,-8.4951,40.4629,-30.3625,115,277,-3,-20,1,-99
4973,2233.1,32.1,946.1,588.9,36,1,50.48400,6.18175,559.6,0.490,270,3.2723,1.0030,9.3103,0.0569,0.0421,0.0268,-9.4841,40.2428,-29.6737,115,277,-3,-20,1,-98
4974,2233.5,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.3220,0.9355,9.4183,0.0595,0.0418,0.0289,-9.4274,40.4380,-29.2468,115,276,-3,-20,1,-98
4975,2234.0,32.1,946.1,588.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3267,0.9615,9.3678,0.0576,0.0423,0.0307,-9.0688,40.6550,-29.9836,115,276,-3,-20,1,-96
4976,2234.4,32.4,946.6,584.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3173,0.9639,9.3713,0.0564,0.0421,0.0321,-9.5009,40.9762,-29.0735,115,276,-3,-20,1,-96
4977,2234.8,32.1,946.2,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2782,0.9947,9.3878,0.0564,0.0385,0.0293,-9.7309,40.8575,-29.7675,115,276,-3,-20,1,-97
4978,2235.3,32.4,946.6,584.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2640,0.9912,9.3737,0.0602,0.0411,0.0315,-9.7340,40.5677,-30.2230,115,276,-3,-20,1,-98
4979,2235.7,32.1,946.2,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.3362,1.1203,9.4277,0.0575,0.0442,0.0282,-9.3555,40.7655,-29.8827,115,276,-3,-20,1,-100
4980,2236.2,32.4,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2889,0.9781,9.3901,0.0557,0.0413,0.0278,-9.0204,40.9163,-29.0408,115,276,-3,-20,1,-98
4981,2236.6,32.1,946.2,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2687,0.9675,9.3608,0.0562,0.0409,0.0230,-9.4111,40.5840,-30.2654,115,276,-3,-20,1,-98
4982,2237.1,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.3102,0.9438,9.4265,0.0582,0.0446,0.0219,-9.2976,41.0622,-30.1497,116,276,-3,-20,1,-98
4983,2237.5,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2687,0.9438,9.3713,0.0562,0.0421,0.0177,-9.5088,40.9107,-29.8402,115,276,-3,-20,1,-98
4984,2237.9,32.4,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.3409,0.9793,9.3619,0.0562,0.0435,0.0192,-9.6427,41.1400,-29.7244,116,277,-3,-20,1,-98
4985,2238.4,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2238,0.9094,9.4077,0.0598,0.0424,0.0213,-8.8190,40.4623,-30.6300,115,277,-3,-20,1,-97
4986,2238.8,32.4,946.6,584.8,34,1,50.48400,6.18175,559.6,0.490,270,3.2960,0.9521,9.3866,0.0594,0.0416,0.0208,-9.2848,41.0354,-30.2232,115,276,-3,-20,1,-97
4987,2239.3,32.1,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2687,0.9722,9.3596,0.0547,0.0417,0.0212,-9.7801,41.0947,-30.2708,116,277,-3,-20,1,-97
4988,2239.7,32.4,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2510,0.9805,9.3549,0.0584,0.0421,0.0225,-9.9068,40.8925,-30.0932,116,277,-3,-20,1,-98
4989,2240.2,32.1,946.2,588.3,35,1,50.48400,6.18175,559.6,0.490,270,3.3019,0.9841,9.3725,0.0587,0.0438,0.0205,-9.3204,40.8933,-30.0308,115,277,-3,-20,1,-99
4990,2240.6,32.4,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2853,0.9841,9.3948,0.0579,0.0413,0.0276,-9.0759,40.5739,-30.4699,115,276,-3,-20,1,-100
4991,2241.0,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2557,0.9544,9.3478,0.0584,0.0448,0.0301,-9.0595,40.5289,-29.7762,115,276,-3,-20,1,-98
4992,2241.5,32.4,946.6,584.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2960,0.9663,9.3678,0.0593,0.0410,0.0319,-9.3225,40.8367,-29.8829,115,276,-3,-20,1,-97
4993,2241.9,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2711,0.9734,9.3643,0.0606,0.0427,0.0322,-9.1782,41.2856,-29.2506,116,276,-3,-20,1,-99
4994,2242.4,32.4,946.6,584.7,35,1,50.48400,6.18175,559.6,0.490,270,3.3244,0.9995,9.3361,0.0586,0.0416,0.0278,-9.0635,41.0013,-29.6464,115,276,-3,-20,1,-99
4995,2242.8,32.1,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2486,0.9604,9.3878,0.0601,0.0403,0.0245,-9.3347,40.8923,-29.9719,115,276,-3,-20,1,-95
4996,2243.3,32.6,946.9,581.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2995,0.9876,9.3655,0.0566,0.0411,0.0262,-9.7207,40.7306,-29.3979,115,276,-3,-20,1,-96
4997,2243.7,32.1,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2818,0.9876,9.3936,0.0597,0.0427,0.0276,-9.3085,41.1311,-30.1207,115,276,-3,-20,1,-96
4998,2244.1,32.5,946.8,583.2,36,1,50.48400,6.18175,559.6,0.490,270,3.3019,0.9485,9.3795,0.0600,0.0444,0.0236,-9.1597,40.6239,-30.2052,115,276,-3,-20,1,-96
4999,2244.6,32.4,946.6,584.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2948,0.9912,9.3631,0.0555,0.0403,0.0239,-9.1383,40.9550,-29.5138,115,276,-3,-20,1,-97
5000,2245.0,32.4,946.7,584.2,36,1,50.48400,6.18175,559.6,0.490,270,3.2841,0.9876,9.3690,0.0562,0.0428,0.0201,-8.8613,40.6780,-29.7760,115,276,-3,-20,1,-96
5001,2245.5,32.4,946.6,584.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3184,0.9769,9.3807,0.0590,0.0424,0.0212,-9.6035,40.7808,-29.8400,116,276,-3,-20,1,-98
5002,2245.9,32.3,946.5,585.9,36,1,50.48400,6.18175,559.6,0.490,270,3.2758,0.9686,9.3549,0.0573,0.0458,0.0212,-9.3115,41.0900,-30.2680,115,276,-3,-20,1,-99
5003,2246.4,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.3019,0.9793,9.3584,0.0561,0.0410,0.0222,-9.3337,40.8472,-29.3963,115,276,-3,-20,1,-97
5004,2246.8,32.1,946.2,588.1,35,1,50.48400,6.18175,559.6,0.490,270,3.3113,0.9746,9.3772,0.0587,0.0423,0.0254,-9.2598,40.8211,-29.0564,114,276,-3,-20,1,-97
5005,2247.2,32.4,946.6,584.3,35,1,50.48400,6.18175,559.6,0.490,270,3.2829,0.9983,9.3866,0.0572,0.0395,0.0245,-9.0459,40.4574,-29.3184,115,276,-3,-20,1,-96
5006,2247.7,32.1,946.2,588.2,36,1,50.48400,6.18175,559.6,0.490,270,3.2818,0.9841,9.3678,0.0605,0.0407,0.0275,-9.2936,40.4136,-28.7001,115,276,-3,-20,1,-98
5007,2248.1,32.4,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2557,0.9746,9.3866,0.0586,0.0423,0.0152,-8.8665,41.0928,-29.3508,115,276,-3,-20,1,-99
5008,2248.6,32.1,946.1,588.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3149,0.9864,9.3502,0.0579,0.0423,0.0344,-9.2217,40.7704,-29.6017,115,277,-3,-20,1,-98
5009,2249.0,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2889,0.9935,9.3913,0.0553,0.0410,0.0410,-8.9314,40.7296,-29.6882,115,276,-3,-20,1,-97
5010,2249.5,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2936,1.0243,9.3502,0.0575,0.0421,0.0192,-9.2797,41.2792,-29.0151,115,276,-3,-20,1,-97
5011,2249.9,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2865,0.9710,9.3924,0.0619,0.0424,0.0144,-8.6817,40.8155,-30.3511,115,276,-3,-20,1,-97
5012,2250.3,32.1,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2723,0.9923,9.3807,0.0576,0.0427,0.0243,-9.2451,40.8658,-29.4401,115,276,-3,-20,1,-99
5013,2250.8,32.4,946.6,584.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2853,1.0054,9.3631,0.0580,0.0442,0.0279,-8.6794,40.8279,-30.0708,114,276,-3,-20,1,-98
5014,2251.2,32.1,946.1,588.8,35,1,50.48400,6.18175,559.6,0.490,270,3.3149,1.0184,9.3619,0.0580,0.0444,0.0131,-9.1208,40.7627,-29.8075,115,276,-3,-20,1,-98
5015,2251.7,32.4,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2912,1.0066,9.3572,0.0568,0.0444,0.0300,-9.4894,40.7312,-29.9275,116,277,-3,-20,1,-98
5016,2252.1,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.4735,1.1701,9.4441,0.0560,0.0459,0.0296,-9.4943,40.9116,-29.8697,116,276,-3,-20,1,-96
5017,2252.6,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2770,1.0149,9.3701,0.0562,0.0434,0.0285,-8.5970,40.8085,-30.8225,115,276,-3,-20,1,-97
5018,2253.0,32.1,946.1,588.9,35,1,50.48400,6.18175,559.6,0.490,270,3.3137,0.9947,9.3631,0.0544,0.0410,0.0222,-8.8205,40.9469,-30.2052,115,276,-3,-20,1,-98
5019,2253.4,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2829,1.0172,9.3936,0.0560,0.0418,0.0105,-9.0255,40.5698,-29.3337,115,276,-3,-20,1,-96
5020,2253.9,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3125,0.9722,9.3561,0.0576,0.0418,0.0282,-9.1958,40.4236,-29.5846,115,276,-3,-20,1,-98
5021,2254.3,32.4,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2676,0.9769,9.3960,0.0560,0.0411,0.0262,-8.9537,40.5898,-29.7612,115,276,-3,-20,1,-100
5022,2254.8,32.1,946.2,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.3551,1.1369,9.4241,0.0554,0.0397,0.0192,-9.1278,40.7403,-30.7958,115,276,-3,-20,1,-97
5023,2255.2,32.4,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.3575,0.9829,9.3878,0.0544,0.0428,0.0331,-8.8636,40.6802,-30.1743,115,276,-3,-20,1,-96
5024,2255.7,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3007,0.9864,9.3432,0.0577,0.0421,0.0307,-8.5561,40.9159,-29.8051,114,276,-3,-20,1,-97
5025,2256.1,32.4,946.6,584.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3125,0.9675,9.3502,0.0566,0.0425,0.0261,-8.5184,40.2065,-29.5645,114,276,-3,-20,1,-96
5026,2256.5,32.1,946.2,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2924,1.0042,9.3631,0.0555,0.0416,0.0197,-8.8189,40.7111,-30.3217,115,276,-3,-20,1,-99
5027,2257.0,32.6,946.9,581.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2889,0.9355,9.3901,0.0572,0.0402,0.0283,-9.0582,40.5129,-29.4073,114,276,-3,-20,1,-97
5028,2257.4,32.1,946.2,588.2,35,1,50.48400,6.18175,559.6,0.490,270,3.3255,0.9734,9.3690,0.0525,0.0445,0.0259,-9.2829,40.5651,-30.7218,115,276,-3,-20,1,-95
5029,2257.9,32.6,946.9,582.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2735,0.9923,9.3549,0.0573,0.0413,0.0208,-9.4103,41.1396,-30.0623,115,276,-3,-20,1,-95
5030,2258.3,32.4,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3137,0.9402,9.3737,0.0554,0.0445,0.0135,-9.3121,40.7683,-30.0005,115,276,-3,-20,1,-96
5031,2258.8,32.5,946.7,584.1,35,1,50.48400,6.18175,559.6,0.490,270,3.2747,0.9627,9.3737,0.0569,0.0418,0.0283,-9.6801,40.4580,-30.0450,115,276,-3,-20,1,-98
5032,2259.2,32.4,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2818,0.9497,9.3572,0.0586,0.0397,0.0491,-9.8208,40.8843,-30.3435,116,276,-3,-20,1,-99
5033,2259.6,32.4,946.5,585.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3386,0.9912,9.3889,0.0597,0.0413,0.0095,-9.3815,40.8341,-29.9423,116,276,-3,-20,1,-98
5034,2260.1,32.4,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2451,1.0006,9.3666,0.0546,0.0393,0.0180,-9.0834,40.6395,-29.8361,115,276,-3,-20,1,-99
5035,2260.5,32.1,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2451,0.9698,9.3819,0.0558,0.0437,0.0266,-8.4950,40.8725,-28.9932,114,276,-3,-20,1,-98
5036,2261.0,32.4,946.6,584.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2770,1.0279,9.4101,0.0579,0.0402,0.0216,-8.8817,41.3121,-28.8950,114,276,-3,-20,1,-96
5037,2261.4,32.1,946.1,588.7,37,1,50.48400,6.18175,559.6,0.490,270,3.3326,1.0374,9.3772,0.0588,0.0411,0.0280,-8.7563,40.8857,-28.6998,115,276,-3,-20,1,-96
5038,2261.9,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.3539,0.9947,9.3913,0.0573,0.0417,0.0282,-8.8446,40.8962,-28.8627,115,276,-3,-20,1,-96
5040,2262.7,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2605,0.9983,9.3807,0.0572,0.0416,0.0261,-9.2989,40.6971,-29.6164,115,276,-3,-20,1,-100
5041,2263.2,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3350,1.0054,9.3901,0.0575,0.0431,0.0226,-9.6845,40.0521,-29.6885,116,277,-3,-20,1,-95
5042,2263.6,32.4,946.6,584.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2522,0.9829,9.3514,0.0568,0.0396,0.0276,-9.2446,40.6898,-30.2946,115,277,-3,-20,1,-96
5043,2264.1,32.1,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2652,1.0860,9.3807,0.0588,0.0420,0.0542,-9.1145,40.5223,-29.0980,116,277,-3,-20,1,-97
5044,2264.5,32.4,946.6,585.1,35,1,50.48400,6.18175,559.6,0.490,270,3.3350,1.0919,9.3913,0.0601,0.0407,0.0184,-9.0058,40.1412,-29.6555,115,277,-4,-20,1,-97
5045,2265.0,32.1,946.1,588.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2936,1.0670,9.3385,0.0531,0.0399,0.0265,-9.3977,40.1315,-28.9497,116,277,-4,-20,1,-100
5046,2265.4,32.4,946.5,585.1,36,1,50.48400,6.18175,559.6,0.490,270,3.2676,1.0848,9.3631,0.0554,0.0437,0.0107,-8.8365,40.2002,-28.7846,114,277,-4,-20,1,-102
5047,2265.8,32.1,946.1,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2522,0.9983,9.3385,0.0577,0.0417,0.0201,-8.6733,40.5729,-29.2579,114,277,-4,-20,1,-102
5048,2266.3,32.4,946.5,585.3,35,1,50.48400,6.18175,559.6,0.490,270,3.3220,0.9971,9.3514,0.0608,0.0417,0.0233,-9.1331,40.4373,-29.0090,115,277,-4,-20,1,-102
5049,2266.7,32.1,946.1,588.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2782,1.0125,9.3549,0.0564,0.0399,0.0226,-8.9816,40.2352,-28.8594,114,277,-3,-20,1,-102
5050,2267.2,32.4,946.5,585.2,36,1,50.48400,6.18175,559.6,0.490,270,3.3125,0.9663,9.3748,0.0566,0.0444,0.0061,-8.2675,40.3497,-30.5080,115,277,-4,-20,1,-103
5051,2267.6,32.1,946.1,588.9,35,1,50.48400,6.18175,559.6,0.490,270,3.3173,1.0184,9.3936,0.0582,0.0385,0.0294,-8.9937,40.8470,-28.8632,114,276,-4,-20,1,-102
5052,2268.1,32.4,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.1800,1.0670,9.4124,0.0575,0.0453,0.0223,-9.7477,40.7709,-29.3688,115,276,-3,-20,1,-100
5053,2268.5,32.1,946.2,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2510,1.1310,9.4429,0.0561,0.0430,0.0264,-8.5247,40.9008,-29.3181,114,276,-3,-20,1,-99
5054,2268.9,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2108,1.0634,9.3478,0.0562,0.0444,0.0272,-8.6709,40.5998,-29.0811,115,276,-3,-20,1,-103
5055,2269.4,32.1,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2829,1.0149,9.3326,0.0558,0.0418,0.0301,-8.7257,40.4469,-29.5820,115,276,-4,-20,1,-102
5056,2269.8,32.4,946.6,584.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2096,1.0196,9.3901,0.0573,0.0418,0.0197,-8.9178,40.3358,-28.8744,115,276,-4,-20,1,-98
5057,2270.3,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3019,0.9995,9.3866,0.0564,0.0445,0.0239,-8.9509,40.5870,-29.2597,115,276,-4,-20,1,-98
5058,2270.7,32.7,946.9,581.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3173,1.0599,9.3701,0.0543,0.0465,0.0173,-9.1879,40.1963,-28.7129,114,276,-4,-20,1,-98
5059,2271.2,32.1,946.2,588.2,35,1,50.48400,6.18175,559.6,0.490,270,3.5456,1.1262,9.4007,0.0608,0.0431,0.0241,-9.0799,40.4017,-29.6133,115,276,-4,-20,1,-100
5060,2271.6,32.6,946.8,582.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2794,1.0314,9.3549,0.0591,0.0437,0.0146,-9.1999,40.3103,-29.2742,115,276,-4,-20,1,-97
5061,2272.0,32.4,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2297,1.0350,9.3408,0.0582,0.0393,0.0197,-8.6813,40.7270,-29.4949,115,276,-4,-20,1,-96
5062,2272.5,32.5,946.7,583.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2747,0.9959,9.3432,0.0569,0.0430,0.0160,-8.4485,40.3598,-28.9898,115,276,-4,-20,1,-100
5063,2272.9,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2593,1.0255,9.3971,0.0573,0.0376,0.0127,-8.4975,40.6554,-29.9802,115,276,-4,-20,1,-102
5064,2273.4,32.4,946.6,584.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2368,1.0184,9.3725,0.0558,0.0428,0.0179,-9.0995,40.2004,-28.6681,115,276,-4,-20,1,-100
5065,2273.8,32.4,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.3764,1.0919,9.4335,0.0594,0.0451,0.0134,-8.5700,40.3139,-29.3147,115,276,-4,-20,1,-102
5066,2274.3,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2486,1.0006,9.3514,0.0571,0.0393,0.0169,-9.4011,40.6621,-29.2480,115,276,-3,-20,1,-103
5067,2274.7,32.4,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3433,1.0480,9.3502,0.0575,0.0420,0.0219,-9.4984,40.4759,-29.1884,115,276,-3,-20,1,-102
5068,2275.1,32.1,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.3752,1.0587,9.3913,0.0600,0.0414,0.0110,-8.9976,40.5873,-29.7172,115,276,-3,-20,1,-102
5069,2275.6,32.5,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.1410,1.0196,9.3678,0.0595,0.0458,0.0400,-8.7119,40.8148,-30.4987,114,276,-4,-20,1,-99
5070,2276.0,32.1,946.1,588.8,35,1,50.48400,6.18175,559.6,0.490,270,3.3291,1.1132,9.3713,0.0584,0.0420,0.0107,-9.4177,40.6486,-29.4693,115,276,-3,-20,1,-98
5071,2276.5,32.4,946.6,585.0,36,1,50.48400,6.18175,559.6,0.490,270,3.1954,1.0314,9.3478,0.0561,0.0390,0.0206,-9.2844,40.9763,-29.6328,115,276,-4,-20,1,-97
5072,2276.9,32.1,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.3113,0.9983,9.3784,0.0565,0.0434,0.0318,-8.8674,40.7714,-29.1423,115,276,-4,-20,1,-99
5073,2277.4,32.4,946.6,585.0,35,1,50.48400,6.18175,559.6,0.490,270,3.3007,0.9829,9.3572,0.0568,0.0397,0.0358,-9.1183,40.8043,-29.7488,115,276,-4,-20,1,-103
5074,2277.8,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3303,1.0066,9.3807,0.0594,0.0424,0.0220,-9.0874,40.8189,-29.6159,115,276,-3,-20,1,-99
5075,2278.2,32.4,946.6,584.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3622,0.9983,9.4065,0.0579,0.0409,0.0237,-9.0589,41.1288,-30.0012,115,276,-3,-20,1,-100
5076,2278.7,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2652,0.9888,9.3936,0.0583,0.0435,0.0378,-9.2873,40.3199,-29.2747,115,276,-3,-20,1,-99
5077,2279.1,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.3338,1.0694,9.4112,0.0525,0.0414,0.0087,-8.8119,40.5580,-30.2765,115,276,-3,-20,1,-99
5078,2279.6,32.1,946.1,588.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2723,0.9663,9.3584,0.0558,0.0439,0.0135,-9.7095,40.7055,-29.7664,115,276,-3,-20,1,-98
5079,2280.0,32.4,946.6,585.0,35,1,50.48400,6.18175,559.6,0.490,270,3.3232,0.9615,9.3584,0.0600,0.0431,0.0117,-8.7460,40.6859,-30.1589,115,276,-3,-20,1,-96
5080,2280.5,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3255,0.9414,9.4077,0.0598,0.0396,0.0275,-8.9555,40.7817,-29.2756,115,276,-3,-20,1,-98
5081,2280.9,32.4,946.6,584.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2758,1.0255,9.3443,0.0561,0.0399,0.0230,-8.6489,40.8428,-29.9823,114,276,-4,-20,1,-96
5082,2281.3,32.1,946.1,588.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2356,1.0871,9.3150,0.0580,0.0432,0.0241,-8.9157,40.9929,-29.3505,114,276,-4,-20,1,-97
5083,2281.8,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.3078,1.0386,9.3467,0.0547,0.0410,0.0149,-9.2011,40.8827,-29.5875,115,276,-4,-20,1,-100
5084,2282.2,32.2,946.2,588.2,35,1,50.48400,6.18175,559.6,0.490,270,3.2557,1.0137,9.3772,0.0564,0.0407,0.0199,-9.0951,40.9580,-29.6611,115,276,-4,-20,1,-102
5085,2282.7,32.4,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3232,1.0836,9.3737,0.0582,0.0437,0.0280,-8.8762,41.2485,-29.8828,114,276,-4,-20,1,-104
5086,2283.1,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3031,0.9900,9.3924,0.0582,0.0423,0.0190,-8.7517,41.0572,-29.4384,115,276,-4,-20,1,-107
5087,2283.6,32.4,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.3031,1.0563,9.3772,0.0601,0.0420,0.0255,-9.3697,40.7055,-29.2776,115,276,-4,-20,1,-102
5088,2284.0,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3184,1.0599,9.3901,0.0564,0.0392,0.0233,-8.8340,40.9010,-29.6002,115,276,-4,-20,1,-104
5089,2284.4,32.7,947.0,581.4,34,1,50.48400,6.18175,559.6,0.490,270,3.2829,1.0160,9.3690,0.0576,0.0403,0.0208,-9.2927,40.8230,-29.6762,115,276,-4,-20,1,-102
5090,2284.9,32.1,946.1,588.9,35,1,50.48400,6.18175,559.6,0.490,270,3.1978,0.9675,9.2821,0.0569,0.0416,0.0211,-8.8899,40.7784,-30.5438,115,276,-4,-20,1,-99
5091,2285.3,32.6,946.8,582.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2900,1.0397,9.3572,0.0582,0.0458,0.0225,-9.1870,40.9721,-30.4730,114,276,-3,-20,1,-99
5092,2285.8,32.4,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2628,1.0220,9.3619,0.0597,0.0427,0.0252,-8.7094,41.0906,-30.0284,115,276,-3,-20,1,-97
5093,2286.2,32.5,946.7,583.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2735,1.0018,9.4042,0.0560,0.0402,0.0213,-8.8587,40.7340,-29.8206,115,276,-3,-20,1,-97
5094,2286.7,32.5,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2936,1.0101,9.3948,0.0557,0.0406,0.0291,-9.0797,40.6798,-29.5560,114,276,-3,-20,1,-99
5095,2287.1,32.4,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.3042,0.9722,9.3807,0.0561,0.0438,0.0174,-8.8017,41.0463,-30.3679,115,276,-3,-20,1,-98
5096,2287.5,32.4,946.6,584.7,35,1,50.48400,6.18175,559.6,0.490,270,3.4036,0.9449,9.3842,0.0568,0.0424,0.0226,-8.4682,40.9353,-29.9818,114,276,-3,-20,1,-98
5097,2288.0,32.1,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2664,1.0208,9.3725,0.0598,0.0423,0.0258,-8.4379,40.5988,-29.3157,115,276,-4,-20,1,-99
5098,2288.4,32.4,946.6,584.7,35,1,50.48400,6.18175,559.6,0.490,270,3.3054,1.0267,9.3913,0.0600,0.0413,0.0271,-9.2852,40.9771,-29.7803,115,276,-4,-20,1,-98
